node_id	label	community	degree	strength
Rhinitis, Allergic, Seasonal	Rhinitis, Allergic, Seasonal	22	2	1.6014719386216665
Respiratory Tract Infections	Respiratory Tract Infections	22	2	1.5935494532388552
Pallister-Hall Syndrome	Pallister-Hall Syndrome	22	2	1.5188619992310912
Sinusitis	Sinusitis	22	2	1.3424132400720328
Rhinitis, Allergic, Perennial	Rhinitis, Allergic, Perennial	22	1	0.9763129958956274
Nose Neoplasms	Nose Neoplasms	22	1	0.630923627932337
Respiration Disorders	Respiration Disorders	22	1	0.5953659808854947
Asthma, Exercise-Induced	Asthma, Exercise-Induced	22	1	0.5360245912137398
Bronchial Diseases	Bronchial Diseases	22	1	0.4233494255989652
Blood Coagulation Disorders	Blood Coagulation Disorders	23	10	7.002953235076166
Hemorrhagic Disorders	Hemorrhagic Disorders	23	6	4.781968981554122
Hemophilia A	Hemophilia A	23	5	3.913735242872147
Tongue Neoplasms	Tongue Neoplasms	23	5	3.185878656997485
von Willebrand Diseases	von Willebrand Diseases	23	3	2.626950116005688
Factor VII Deficiency	Factor VII Deficiency	23	3	2.049971421763074
Thrombasthenia	Thrombasthenia	23	2	1.5681314603860403
Afibrinogenemia	Afibrinogenemia	23	2	1.4967730819208462
Hypoprothrombinemias	Hypoprothrombinemias	23	2	1.4141911167852914
Enchondromatosis	Enchondromatosis	23	2	1.2042521867271936
Disseminated Intravascular Coagulation	Disseminated Intravascular Coagulation	23	1	0.7064353267036533
Hemophilia B	Hemophilia B	23	1	0.6937853520974366
Factor XI Deficiency	Factor XI Deficiency	23	1	0.6821609588837441
Blister	Blister	23	1	0.6150216892624887
Neurofibromatosis 1	Neurofibromatosis 1	24	8	6.39372351615938
Fibrous Dysplasia, Polyostotic	Fibrous Dysplasia, Polyostotic	24	7	5.926802164126868
Cafe-au-Lait Spots	Cafe-au-Lait Spots	24	6	5.0117145421516485
Hyperpigmentation	Hyperpigmentation	24	7	4.572366721245421
Port-Wine Stain	Port-Wine Stain	24	6	4.4640062156292295
Colorectal Neoplasms, Hereditary Nonpolyposis	Colorectal Neoplasms, Hereditary Nonpolyposis	24	5	4.377990092836648
Neurofibromatoses	Neurofibromatoses	24	4	3.2775748164188263
Breast Neoplasms, Male	Breast Neoplasms, Male	24	4	2.502667777616611
Fanconi Anemia	Fanconi Anemia	24	2	1.4743680909547845
Neurocutaneous Syndromes	Neurocutaneous Syndromes	24	2	1.4191242675037286
Noonan Syndrome	Noonan Syndrome	24	1	0.8387979313759677
Skin Neoplasms	Skin Neoplasms	24	1	0.6153165945587754
Hypertrichosis	Hypertrichosis	24	1	0.2449314452625058
Stomach Neoplasms	Stomach Neoplasms	25	8	6.179769576658608
Stomach Ulcer	Stomach Ulcer	25	4	3.479052141075905
Duodenal Ulcer	Duodenal Ulcer	25	4	3.428314111748067
Helicobacter Infections	Helicobacter Infections	25	3	2.499466196534188
Esophageal Neoplasms	Esophageal Neoplasms	25	4	2.458803710219722
Gastrointestinal Diseases	Gastrointestinal Diseases	25	3	2.141759140039321
Stomach Diseases	Stomach Diseases	25	2	1.7779300173158648
Peptic Ulcer	Peptic Ulcer	25	2	1.4883240145612031
Hernia, Diaphragmatic	Hernia, Diaphragmatic	25	2	1.2521859436808642
Gastroesophageal Reflux	Gastroesophageal Reflux	25	2	1.2263390557816927
Barrett Esophagus	Barrett Esophagus	25	2	1.1482003413203439
Duodenal Diseases	Duodenal Diseases	25	1	0.7474451027478691
Asperger Syndrome	Asperger Syndrome	26	4	3.098805630960333
Developmental Disabilities	Developmental Disabilities	26	3	2.3735696667315573
Autistic Disorder	Autistic Disorder	26	3	2.2302691126775516
Attention Deficit Disorder with Hyperactivity	Attention Deficit Disorder with Hyperactivity	26	3	2.2071114474496696
DiGeorge Syndrome	DiGeorge Syndrome	26	2	1.6150182099223953
Williams Syndrome	Williams Syndrome	26	2	1.5135874566167535
Motor Skills Disorders	Motor Skills Disorders	26	2	1.3805833207458587
Learning Disorders	Learning Disorders	26	1	0.8231203452920384
Periventricular Nodular Heterotopia	Periventricular Nodular Heterotopia	26	1	0.7452335655594501
Fetal Alcohol Syndrome	Fetal Alcohol Syndrome	26	1	0.637997616603481
Myeloproliferative Disorders	Myeloproliferative Disorders	27	8	5.943123310396093
Fetal Diseases	Fetal Diseases	27	7	4.798685961899093
Anemia, Diamond-Blackfan	Anemia, Diamond-Blackfan	27	5	4.07505925016067
alpha-Thalassemia	alpha-Thalassemia	27	4	3.3909712593067445
Hydrops Fetalis	Hydrops Fetalis	27	4	3.319217972726296
Anemia, Hemolytic, Congenital	Anemia, Hemolytic, Congenital	27	4	2.9892063550635717
Anemia, Dyserythropoietic, Congenital	Anemia, Dyserythropoietic, Congenital	27	3	2.394036954553979
Leukemia, Megakaryoblastic, Acute	Leukemia, Megakaryoblastic, Acute	27	1	0.6886946293626316
Limb Deformities, Congenital	Limb Deformities, Congenital	27	1	0.6489634186046632
Pelger-Huet Anomaly	Pelger-Huet Anomaly	27	1	0.6455583620969939
Oral Submucous Fibrosis	Oral Submucous Fibrosis	28	3	2.3697431406279863
Ankylosis	Ankylosis	28	3	2.3025405808743997
Myositis Ossificans	Myositis Ossificans	28	3	2.287996490833573
Head and Neck Neoplasms	Head and Neck Neoplasms	28	3	2.026472474706356
Nasopharyngeal Neoplasms	Nasopharyngeal Neoplasms	28	3	1.8178545863045241
Mandibular Diseases	Mandibular Diseases	28	2	1.324183397108948
Maxillary Diseases	Maxillary Diseases	28	2	1.2113845133008132
Periodontitis	Periodontitis	28	2	1.1827903767988528
Mouth Neoplasms	Mouth Neoplasms	28	1	0.6900680284337882
Tooth Diseases	Tooth Diseases	28	1	0.6034703070475844
Li-Fraumeni Syndrome	Li-Fraumeni Syndrome	29	7	4.738819824842085
Progeria	Progeria	29	5	4.3227802861973315
Dyskeratosis Congenita	Dyskeratosis Congenita	29	5	3.9834370639071204
Bloom Syndrome	Bloom Syndrome	29	5	3.9633378667159547
Werner Syndrome	Werner Syndrome	29	3	2.650724555029108
Cutis Laxa	Cutis Laxa	29	3	2.209758048735437
Cockayne Syndrome	Cockayne Syndrome	29	2	1.509233760149885
DNA Repair-Deficiency Disorders	DNA Repair-Deficiency Disorders	29	1	0.6663816535256789
Cell Transformation, Neoplastic	Cell Transformation, Neoplastic	29	1	0.6181790504398937
Rickets	Rickets	30	6	4.95100711427863
Hyperparathyroidism	Hyperparathyroidism	30	5	3.925969795331102
Hypocalcemia	Hypocalcemia	30	3	2.750987006742113
Hypoparathyroidism	Hypoparathyroidism	30	3	2.72195933265782
Magnesium Deficiency	Magnesium Deficiency	30	2	1.8091264096315074
Parathyroid Neoplasms	Parathyroid Neoplasms	30	2	1.5514472695847952
Hypophosphatemia, Familial	Hypophosphatemia, Familial	30	2	1.111627922167069
Tetany	Tetany	30	1	0.878784450781017
Metabolism, Inborn Errors	Metabolism, Inborn Errors	31	4	3.6863994714030026
Amino Acid Metabolism, Inborn Errors	Amino Acid Metabolism, Inborn Errors	31	3	2.104798368331089
Abnormalities, Multiple	Abnormalities, Multiple	31	2	1.7723273565224584
Microcephaly	Microcephaly	31	1	0.9143685224977064
Chromosome Disorders	Chromosome Disorders	31	1	0.913981406043038
Genetic Diseases, Inborn	Genetic Diseases, Inborn	31	1	0.8618321812823627
Homocystinuria	Homocystinuria	31	1	0.8614824783158312
Hartnup Disease	Hartnup Disease	31	1	0.2957615223930954
Leiomyoma	Leiomyoma	32	4	2.8418719680840647
Uterine Neoplasms	Uterine Neoplasms	32	4	2.80531737330649
Infertility, Female	Infertility, Female	32	2	1.562328601268804
Fallopian Tube Neoplasms	Fallopian Tube Neoplasms	32	2	1.2851485535581115
Varicose Veins	Varicose Veins	32	2	1.111713685928518
Endometriosis	Endometriosis	32	1	0.7437684512589481
Uterine Diseases	Uterine Diseases	32	1	0.6738379799746603
Neuroectodermal Tumors	Neuroectodermal Tumors	33	3	2.0020100813496304
Fibromatosis, Aggressive	Fibromatosis, Aggressive	33	2	1.2812289992240093
Fibroma	Fibroma	33	1	0.6466835593690412
Dislocations	Dislocations	33	1	0.6210048806397985
Dystonia Musculorum Deformans	Dystonia Musculorum Deformans	33	1	0.5469073578832189
Salivary Gland Neoplasms	Salivary Gland Neoplasms	34	4	2.548708450113266
Carcinoma, Adenoid Cystic	Carcinoma, Adenoid Cystic	34	3	1.9001113274154462
Facial Nerve Diseases	Facial Nerve Diseases	34	2	1.4247726194668602
Lacrimal Apparatus Diseases	Lacrimal Apparatus Diseases	34	2	1.066287808625903
Osteopetrosis	Osteopetrosis	34	1	0.5899798635202677
Anemia, Hemolytic	Anemia, Hemolytic	35	3	1.8368829695723092
beta-Thalassemia	beta-Thalassemia	35	2	1.229905720381354
Thalassemia	Thalassemia	35	1	0.6702471550315713
Hemolytic-Uremic Syndrome	Hemolytic-Uremic Syndrome	35	1	0.6526803864359819
Glucosephosphate Dehydrogenase Deficiency	Glucosephosphate Dehydrogenase Deficiency	35	1	0.6245440177865447
Mitochondrial Myopathies	Mitochondrial Myopathies	36	4	3.619340751745545
Mitochondrial Encephalomyopathies	Mitochondrial Encephalomyopathies	36	3	2.799956898490508
Ophthalmoplegia, Chronic Progressive External	Ophthalmoplegia, Chronic Progressive External	36	3	2.7320091887630076
Mitochondrial Diseases	Mitochondrial Diseases	36	3	2.638532066597163
MELAS Syndrome	MELAS Syndrome	36	1	0.7832332976008393
Dystonia	Dystonia	37	4	3.4376745302194425
Dystonic Disorders	Dystonic Disorders	37	3	2.8802493670777856
Pantothenate Kinase-Associated Neurodegeneration	Pantothenate Kinase-Associated Neurodegeneration	37	2	1.9112474070585024
X-Linked Combined Immunodeficiency Diseases	X-Linked Combined Immunodeficiency Diseases	37	2	1.851272214890616
Tay-Sachs Disease	Tay-Sachs Disease	37	1	0.5570940776190257
Atherosclerosis	Atherosclerosis	38	3	2.334970873746657
Venous Thromboembolism	Venous Thromboembolism	38	2	1.55209660898054
Acute Coronary Syndrome	Acute Coronary Syndrome	38	1	0.7039951934077547
Hyperhomocysteinemia	Hyperhomocysteinemia	38	1	0.6665248676695541
Ophthalmoplegia	Ophthalmoplegia	39	3	2.3127488544782357
Duane Retraction Syndrome	Duane Retraction Syndrome	39	2	1.6521278750223387
ACTH-Secreting Pituitary Adenoma	ACTH-Secreting Pituitary Adenoma	39	2	1.440277793724292
Myasthenia Gravis	Myasthenia Gravis	39	1	0.6187858201097038
Hypogonadism	Hypogonadism	40	3	2.3246140727846587
Kallmann Syndrome	Kallmann Syndrome	40	1	0.9139483489816442
Eunuchism	Eunuchism	40	1	0.8120446106577496
Nose Diseases	Nose Diseases	40	1	0.598621113145265
Ciliary Motility Disorders	Ciliary Motility Disorders	41	2	1.6425102875673256
Cough	Cough	41	2	1.5210167212554033
Kartagener Syndrome	Kartagener Syndrome	41	1	0.8259554070155734
Tracheoesophageal Fistula	Tracheoesophageal Fistula	41	1	0.7044618407036511
Albinism, Ocular	Albinism, Ocular	42	2	1.3232461479753108
Nystagmus, Congenital	Nystagmus, Congenital	42	1	0.7954985445285652
Migraine without Aura	Migraine without Aura	42	1	0.5277476034467457
Multiple Sclerosis, Chronic Progressive	Multiple Sclerosis, Chronic Progressive	43	2	1.5594567359381266
Multiple Sclerosis, Relapsing-Remitting	Multiple Sclerosis, Relapsing-Remitting	43	2	1.5384855192379898
Multiple Sclerosis	Multiple Sclerosis	43	2	1.4462335611388477
Tourette Syndrome	Tourette Syndrome	44	2	1.5207257330723558
Obsessive-Compulsive Disorder	Obsessive-Compulsive Disorder	44	1	0.8117674154490397
Tic Disorders	Tic Disorders	44	1	0.7089583176233162
Diabetes Insipidus	Diabetes Insipidus	45	2	1.9750463672767813
Diabetes Insipidus, Neurogenic	Diabetes Insipidus, Neurogenic	45	2	1.9697461585150364
Diabetes Insipidus, Nephrogenic	Diabetes Insipidus, Nephrogenic	45	2	1.9604060918766648
Cleft Palate	Cleft Palate	46	2	1.7697499914686858
Cleft Lip	Cleft Lip	46	2	1.7073485469037069
Speech Disorders	Speech Disorders	46	2	1.5355877066354648
Pseudohypoaldosteronism	Pseudohypoaldosteronism	47	2	1.4263603680526864
Hypophosphatemic Rickets, X-Linked Dominant	Hypophosphatemic Rickets, X-Linked Dominant	47	1	0.783368644394118
Bartter Syndrome	Bartter Syndrome	47	1	0.6429917236585684
Rhabdomyolysis	Rhabdomyolysis	48	2	1.0476673067453088
Acute Kidney Injury	Acute Kidney Injury	48	1	0.553568010942427
Myoglobinuria	Myoglobinuria	48	1	0.4940992958028818
Adrenal Gland Diseases	Adrenal Gland Diseases	49	2	1.2696626670296842
Hyperandrogenism	Hyperandrogenism	49	1	0.7649690377629128
Adrenogenital Syndrome	Adrenogenital Syndrome	49	1	0.5046936292667713
Restless Legs Syndrome	Restless Legs Syndrome	50	1	0.7427181491032981
Aspartylglucosaminuria	Aspartylglucosaminuria	50	1	0.7427181491032981
Prion Diseases	Prion Diseases	51	1	0.6475029542964618
Sleep Disorders	Sleep Disorders	51	1	0.6475029542964618
Primary Ovarian Insufficiency	Primary Ovarian Insufficiency	52	1	0.9852348779919292
Gonadal Dysgenesis	Gonadal Dysgenesis	52	1	0.9852348779919292
Paraganglioma	Paraganglioma	53	1	0.5817276447279005
Chondrosarcoma	Chondrosarcoma	53	1	0.5817276447279005
Epidermal Necrolysis, Toxic	Epidermal Necrolysis, Toxic	54	1	0.6951445411000332
Stevens-Johnson Syndrome	Stevens-Johnson Syndrome	54	1	0.6951445411000332
Anemia, Iron-Deficiency	Anemia, Iron-Deficiency	55	1	0.7228612245391616
Anemia, Hypochromic	Anemia, Hypochromic	55	1	0.7228612245391616
Kidney Neoplasms	Kidney Neoplasms	56	1	0.8002347778412328
Carcinoma, Renal Cell	Carcinoma, Renal Cell	56	1	0.8002347778412328
Hip Fractures	Hip Fractures	57	1	0.5705571129333593
Drug Toxicity	Drug Toxicity	57	1	0.5705571129333593
Pseudopseudohypoparathyroidism	Pseudopseudohypoparathyroidism	58	1	0.994824191284266
Pseudohypoparathyroidism	Pseudohypoparathyroidism	58	1	0.994824191284266
Hereditary Central Nervous System Demyelinating Diseases	Hereditary Central Nervous System Demyelinating Diseases	59	1	0.8520366408797243
Ataxia	Ataxia	59	1	0.8520366408797243
Purine-Pyrimidine Metabolism, Inborn Errors	Purine-Pyrimidine Metabolism, Inborn Errors	60	1	0.8690293356551476
Athetosis	Athetosis	60	1	0.8690293356551476
Bulimia Nervosa	Bulimia Nervosa	61	1	0.8796040134443415
Anorexia Nervosa	Anorexia Nervosa	61	1	0.8796040134443415
Goldenhar Syndrome	Goldenhar Syndrome	62	1	0.3191185395563728
Facial Asymmetry	Facial Asymmetry	62	1	0.3191185395563728
Myasthenic Syndromes, Congenital	Myasthenic Syndromes, Congenital	63	1	0.7998313607395621
Apnea	Apnea	63	1	0.7998313607395621
Graves Disease	Graves Disease	64	1	0.7695680379464106
Exophthalmos	Exophthalmos	64	1	0.7695680379464106
Muscle Spasticity	Muscle Spasticity	65	1	0.8581969176178298
Cerebral Palsy	Cerebral Palsy	65	1	0.8581969176178298
Fecal Incontinence	Fecal Incontinence	66	1	0.174328346764805
Encopresis	Encopresis	66	1	0.174328346764805
Vitiligo	Vitiligo	67	1	0.6208076190697386
Skin Diseases, Genetic	Skin Diseases, Genetic	67	1	0.6208076190697386
Brucellosis	Brucellosis	68	1	0.7517434258064529
Staphylococcal Infections	Staphylococcal Infections	68	1	0.7517434258064529
Hypoalbuminemia	Hypoalbuminemia	69	1	0.5837954225943109
Apraxias	Apraxias	69	1	0.5837954225943109
Esophagitis	Esophagitis	70	1	0.6041673575769003
Eosinophilic Esophagitis	Eosinophilic Esophagitis	70	1	0.6041673575769003
Diabetes, Gestational	Diabetes, Gestational	71	1	0.8554936686696125
Persistent Hyperinsulinemia Hypoglycemia of Infancy	Persistent Hyperinsulinemia Hypoglycemia of Infancy	71	1	0.8554936686696125
Psychomotor Disorders	Psychomotor Disorders	72	1	0.6148415867414947
Jacobsen Distal 11q Deletion Syndrome	Jacobsen Distal 11q Deletion Syndrome	72	1	0.6148415867414947
Renal Tubular Transport, Inborn Errors	Renal Tubular Transport, Inborn Errors	73	1	0.8684840711274121
Nephrocalcinosis	Nephrocalcinosis	73	1	0.8684840711274121
Paralysis	Paralysis	74	1	0.5203382296798624
Hereditary Sensory and Motor Neuropathy	Hereditary Sensory and Motor Neuropathy	74	1	0.5203382296798624
Paralysis, Hyperkalemic Periodic	Paralysis, Hyperkalemic Periodic	75	1	0.949702896789603
Paralyses, Familial Periodic	Paralyses, Familial Periodic	75	1	0.949702896789603
Esophageal Achalasia	Esophageal Achalasia	76	1	0.1472334719619443
Adrenal Insufficiency	Adrenal Insufficiency	76	1	0.1472334719619443
Orthostatic Intolerance	Orthostatic Intolerance	77	1	0.4356573717841449
Heat Stress Disorders	Heat Stress Disorders	77	1	0.4356573717841449
Hearing Loss, Sudden	Hearing Loss, Sudden	78	1	0.2881153434777339
Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	78	1	0.2881153434777339
Scalp Dermatoses	Scalp Dermatoses	79	1	0.3392456261018514
Ectodermal Dysplasia	Ectodermal Dysplasia	79	1	0.3392456261018514
Fucosidosis	Fucosidosis	80	1	0.2656993428301574
Isolated Noncompaction of the Ventricular Myocardium	Isolated Noncompaction of the Ventricular Myocardium	80	1	0.2656993428301574
Prostatitis	Prostatitis	81	1	0.1389309972637547
Neoplasm Invasiveness	Neoplasm Invasiveness	81	1	0.1389309972637547
Eyelid Diseases	Eyelid Diseases	82	1	0.1653534019457197
Nail Diseases	Nail Diseases	82	1	0.1653534019457197
Scurvy	Scurvy	83	1	0.4870767436419485
Ascorbic Acid Deficiency	Ascorbic Acid Deficiency	83	1	0.4870767436419485
Enuresis	Enuresis	84	1	0.487597299358262
Nocturnal Enuresis	Nocturnal Enuresis	84	1	0.487597299358262
Xanthomatosis, Cerebrotendinous	Xanthomatosis, Cerebrotendinous	85	1	0.2241014295030972
Hypercalcemia	Hypercalcemia	85	1	0.2241014295030972
Torticollis	Torticollis	86	1	0.104461797078314
Cryptorchidism	Cryptorchidism	86	1	0.104461797078314
