MeSH Disease Term	MeSH Disease Term.1	symptom similarity score	similarity_score	shared_genes	sim_norm	gene_norm	repurposing_score
Colitis, Ulcerative	Anemia, Iron-Deficiency	0.3674146548083622	0.3674146548083622	0	0.0964166766914482	0.0	0.07713334135315857
Autoimmune Diseases	Gaucher Disease	0.3674079473178878	0.3674079473178878	0	0.09640708291509435	0.0	0.07712566633207549
Addison Disease	Gastrointestinal Stromal Tumors	0.3674073438242147	0.3674073438242147	0	0.0964062197333496	0.0	0.07712497578667969
Primary Ovarian Insufficiency	Abortion, Spontaneous	0.3673948845826035	0.3673948845826035	0	0.09638839918212977	0.0	0.07711071934570382
Anemia	Anemia, Aplastic	0.3673903914928447	0.3673903914928447	0	0.09638197268052712	0.0	0.0771055781444217
Melanoma	Stomach Neoplasms	0.3673784607008675	0.3673784607008675	0	0.09636490797497298	0.0	0.07709192637997839
Dyskeratosis Congenita	Nevus	0.3673777433097452	0.3673777433097452	0	0.09636388188481129	0.0	0.07709110550784903
Melanoma	Granuloma	0.3673766921205201	0.3673766921205201	0	0.09636237836059912	0.0	0.0770899026884793
Niemann-Pick Diseases	Amino Acid Metabolism, Inborn Errors	0.3673633550508298	0.3673633550508298	0	0.09634330224497702	0.0	0.07707464179598161
Primary Ovarian Insufficiency	Lipidoses	0.3673579519132031	0.3673579519132031	0	0.09633557409475493	0.0	0.07706845927580395
Hernia, Inguinal	Gastrointestinal Stromal Tumors	0.367355895513581	0.367355895513581	0	0.0963326328102099	0.0	0.07706610624816793
Muscle Weakness	Myasthenic Syndromes, Congenital	0.3673551781999707	0.3673551781999707	0	0.09633160683091424	0.0	0.0770652854647314
Down Syndrome	Epilepsy, Generalized	0.3673432920005111	0.3673432920005111	0	0.09631460590638852	0.0	0.07705168472511081
Duodenal Diseases	Celiac Disease	0.3673311098186459	0.3673311098186459	0	0.09629718163590142	0.0	0.07703774530872115
Rectal Neoplasms	Seminoma	0.3673222645359512	0.3673222645359512	0	0.09628453015852949	0.0	0.0770276241268236
Pregnancy Complications	Metabolic Diseases	0.3673198139133645	0.3673198139133645	0	0.09628102501377915	0.0	0.07702482001102333
Schistosomiasis	Leukemia, Monocytic, Acute	0.3673193434024504	0.3673193434024504	0	0.09628035203832004	0.0	0.07702428163065604
Cerebral Infarction	Myositis, Inclusion Body	0.367314605475064	0.367314605475064	0	0.09627357534353391	0.0	0.07701886027482713
Tuberculosis	Elliptocytosis, Hereditary	0.367286557914235	0.367286557914235	0	0.09623345869679548	0.0	0.07698676695743639
Infertility, Male	Neoplasms, Radiation-Induced	0.3672843171233127	0.3672843171233127	0	0.09623025367592428	0.0	0.07698420294073943
Urticaria	Skin Diseases, Genetic	0.3672638355692487	0.3672638355692487	0	0.09620095874813894	0.0	0.07696076699851116
HIV Seropositivity	Arthritis, Juvenile Rheumatoid	0.3672619609723944	0.3672619609723944	0	0.09619827749752184	0.0	0.07695862199801748
Schistosomiasis	Burkitt Lymphoma	0.3672568081465031	0.3672568081465031	0	0.09619090737014262	0.0	0.0769527258961141
Pulmonary Embolism	Polycythemia	0.3672477639788858	0.3672477639788858	0	0.09617797142610254	0.0	0.07694237714088203
Huntington Disease	Ataxia Telangiectasia	0.3672470162953258	0.3672470162953258	0	0.09617690200842904	0.0	0.07694152160674324
Uterine Neoplasms	Iron Overload	0.3672429614561832	0.3672429614561832	0	0.09617110234012785	0.0	0.07693688187210229
Liver Cirrhosis	Hyperinsulinism	0.3672422876278365	0.3672422876278365	0	0.09617013855814657	0.0	0.07693611084651726
Corneal Diseases	Scleroderma, Localized	0.3672360938460664	0.3672360938460664	0	0.09616127954339089	0.0	0.07692902363471271
Primary Ovarian Insufficiency	Ichthyosis	0.367223115593324	0.367223115593324	0	0.09614271664647003	0.0	0.07691417331717604
Genetic Diseases, X-Linked	Nevus	0.3672191861403039	0.3672191861403039	0	0.09613709631892559	0.0	0.07690967705514047
Kidney Neoplasms	Fibrosarcoma	0.3672099171874127	0.3672099171874127	0	0.09612383886274112	0.0	0.0768990710901929
Adenocarcinoma	Gram-Negative Bacterial Infections	0.3671936880546913	0.3671936880546913	0	0.0961006262066309	0.0	0.07688050096530473
Spastic Paraplegia, Hereditary	Autistic Disorder	0.3671774385695504	0.3671774385695504	0	0.09607738444029497	0.0	0.07686190755223599
Muscular Dystrophies	Paralysis, Hyperkalemic Periodic	0.3671749410546467	0.3671749410546467	0	0.09607381222509503	0.0	0.07685904978007603
Infection	Urinary Tract Infections	0.3671686114992898	0.3671686114992898	0	0.09606475901231079	0.0	0.07685180720984863
Gout	Precancerous Conditions	0.3671571546923958	0.3671571546923958	0	0.09604837225134717	0.0	0.07683869780107774
Colorectal Neoplasms	Adenomatous Polyposis Coli	0.3671532097579394	0.3671532097579394	0	0.09604272978058269	0.0	0.07683418382446616
Hepatitis	Hypertension, Portal	0.3671494491073562	0.3671494491073562	0	0.09603735089249066	0.0	0.07682988071399253
Malaria	Urinary Tract Infections	0.3671467158347186	0.3671467158347186	0	0.09603344147115056	0.0	0.07682675317692045
Leprosy	Stevens-Johnson Syndrome	0.3671443112203746	0.3671443112203746	0	0.09603000213235145	0.0	0.07682400170588116
Neurilemmoma	Fractures, Bone	0.3671343401886494	0.3671343401886494	0	0.09601574048729157	0.0	0.07681259238983326
Arthritis, Rheumatoid	Leukemia, Myeloid, Acute	0.3670983683392626	0.3670983683392626	0	0.0959642896683354	0.0	0.07677143173466833
Microcephaly	Mandibulofacial Dysostosis	0.3670910763432013	0.3670910763432013	0	0.09595385986904578	0.0	0.07676308789523663
Carcinoma, Papillary	Duodenal Diseases	0.3670892091274996	0.3670892091274996	0	0.09595118917574924	0.0	0.0767609513405994
Neovascularization, Pathologic	Carcinoma, Renal Cell	0.367077773117399	0.367077773117399	0	0.09593483216060271	0.0	0.07674786572848218
Asperger Syndrome	Language Disorders	0.3670595377177894	0.3670595377177894	0	0.09590874992519079	0.0	0.07672699994015264
Lymphoma, Large-Cell, Anaplastic	Splenomegaly	0.3670579117097637	0.3670579117097637	0	0.09590642423312946	0.0	0.07672513938650358
Cecal Neoplasms	Carcinoma, Pancreatic Ductal	0.3670538929983116	0.3670538929983116	0	0.095900676238548	0.0	0.07672054099083842
Leiomyomatosis	Cholestasis	0.3670433420638965	0.3670433420638965	0	0.09588558515411214	0.0	0.07670846812328971
Hamartoma	Hand Deformities, Congenital	0.3670412609212155	0.3670412609212155	0	0.09588260847937541	0.0	0.07670608678350033
Lymphoma, B-Cell	Lymphatic Metastasis	0.3670364973069822	0.3670364973069822	0	0.09587579504449027	0.0	0.07670063603559223
Dementia	Frontotemporal Dementia	0.3530253978154719	0.3530253978154719	2	0.0758356092991246	0.08	0.07666848743929969
Hyperinsulinism	Thrombophilia	0.366991590174131	0.366991590174131	0	0.09581156401935378	0.0	0.07664925121548304
Leukemia, Lymphoid	Glioblastoma	0.3669707247197493	0.3669707247197493	0	0.09578171999592616	0.0	0.07662537599674094
Stroke	Motor Skills Disorders	0.366964457113021	0.366964457113021	0	0.09577275538875242	0.0	0.07661820431100194
Neoplasms, Second Primary	Cryptorchidism	0.3669637066655954	0.3669637066655954	0	0.09577168201790025	0.0	0.07661734561432021
Calcinosis	Wounds, Penetrating	0.3669628352865227	0.3669628352865227	0	0.09577043567756252	0.0	0.07661634854205002
Bone Diseases, Metabolic	Burns	0.3669563661410192	0.3669563661410192	0	0.09576118280789425	0.0	0.07660894624631541
Venous Thromboembolism	Cocaine-Related Disorders	0.3669538878056905	0.3669538878056905	0	0.0957576380253912	0.0	0.07660611042031296
Pituitary Diseases	Diabetes Mellitus	0.3669241813899579	0.3669241813899579	0	0.09571514870544379	0.0	0.07657211896435503
Hypertension	Diabetic Neuropathies	0.366914538724877	0.366914538724877	0	0.09570135672577659	0.0	0.07656108538062129
Amyloidosis, Familial	Skin Diseases	0.3668941273115766	0.3668941273115766	0	0.09567216212087688	0.0	0.07653772969670151
Diabetes Mellitus, Experimental	Fibrosarcoma	0.3668916212904913	0.3668916212904913	0	0.09566857773921847	0.0	0.07653486219137479
Leukemia, Promyelocytic, Acute	Measles	0.3668761503250924	0.3668761503250924	0	0.09564644949578963	0.0	0.0765171595966317
Lung Diseases, Interstitial	Granulomatous Disease, Chronic	0.3668417868448732	0.3668417868448732	0	0.0955972991398973	0.0	0.07647783931191784
Esophageal Neoplasms	Ulcer	0.3668365439066305	0.3668365439066305	0	0.09558980012411354	0.0	0.07647184009929084
Death, Sudden, Cardiac	Thromboembolism	0.3668219309406682	0.3668219309406682	0	0.09556889908402362	0.0	0.0764551192672189
Machado-Joseph Disease	Dystonic Disorders	0.3668105605060602	0.3668105605060602	0	0.09555263586201972	0.0	0.07644210868961578
Colorectal Neoplasms	Dyslipidemias	0.3667742231209036	0.3667742231209036	0	0.09550066221437836	0.0	0.07640052977150269
Eye Diseases, Hereditary	Synostosis	0.3667711207220909	0.3667711207220909	0	0.09549622482896832	0.0	0.07639697986317466
Hypertension	Proteinuria	0.3667682005197085	0.3667682005197085	0	0.09549204804054476	0.0	0.07639363843243581
Burkitt Lymphoma	Abdominal Neoplasms	0.366764781419574	0.366764781419574	0	0.09548715767474455	0.0	0.07638972613979565
Hypotension	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.3667641380784662	0.3667641380784662	0	0.09548623749890064	0.0	0.07638898999912053
Metabolism, Inborn Errors	Hypophosphatemia, Familial	0.3667536806542013	0.3667536806542013	0	0.09547128016276767	0.0	0.07637702413021413
Musculoskeletal Abnormalities	Aniridia	0.3667434186186209	0.3667434186186209	0	0.0954566022926062	0.0	0.07636528183408497
Genetic Predisposition to Disease	Autistic Disorder	0.3667113583151145	0.3667113583151145	0	0.09541074618847167	0.0	0.07632859695077734
Parkinson Disease	Alexander Disease	0.3667060672738684	0.3667060672738684	0	0.095403178370584	0.0	0.07632254269646721
Crohn Disease	Failure to Thrive	0.3666963407549835	0.3666963407549835	0	0.09538926645416175	0.0	0.0763114131633294
Diffuse Cerebral Sclerosis of Schilder	Spinocerebellar Ataxias	0.3666949733113301	0.3666949733113301	0	0.09538731058875473	0.0	0.07630984847100379
Thrombocythemia, Essential	Hyperhomocysteinemia	0.3666907298901909	0.3666907298901909	0	0.09538124119014138	0.0	0.07630499295211311
Skin Neoplasms	Measles	0.3666877940166543	0.3666877940166543	0	0.09537704198714277	0.0	0.07630163358971422
Crohn Disease	Alopecia Areata	0.3666812281536455	0.3666812281536455	0	0.09536765078166638	0.0	0.07629412062533311
Epilepsy	Fragile X Syndrome	0.3666629762076221	0.3666629762076221	0	0.09534154487978874	0.0	0.076273235903831
Hernia	Intestinal Neoplasms	0.3666516540842848	0.3666516540842848	0	0.09532535075777503	0.0	0.07626028060622003
Carcinoma, Non-Small-Cell Lung	Malnutrition	0.3666400126282402	0.3666400126282402	0	0.09530869989167978	0.0	0.07624695991334383
Lipoma	Neoplasms, Germ Cell and Embryonal	0.3666383943929914	0.3666383943929914	0	0.09530638531708231	0.0	0.07624510825366586
Adenocarcinoma	Angioedema	0.3666367259986166	0.3666367259986166	0	0.0953039989994926	0.0	0.07624319919959409
Carcinoma, Basal Cell	Nevus	0.3666347376869686	0.3666347376869686	0	0.09530115510171215	0.0	0.07624092408136973
Craniofacial Abnormalities	Brain Diseases	0.3666288504607938	0.3666288504607938	0	0.09529273455583429	0.0	0.07623418764466744
Insulin Resistance	Pituitary Diseases	0.366612685355507	0.366612685355507	0	0.09526961347866707	0.0	0.07621569078293366
Skin Neoplasms	Fibroma	0.3665769442015868	0.3665769442015868	0	0.09521849262525023	0.0	0.07617479410020019
Hepatitis C	Drug Hypersensitivity	0.366574184235403	0.366574184235403	0	0.09521454502392114	0.0	0.07617163601913692
Esophageal Neoplasms	Budd-Chiari Syndrome	0.3665677845039952	0.3665677845039952	0	0.09520539143777962	0.0	0.0761643131502237
Lymphoma, Non-Hodgkin	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0.3665647947233397	0.3665647947233397	0	0.0952011151310051	0.0	0.07616089210480409
Foot Deformities, Congenital	Periventricular Nodular Heterotopia	0.3665557587399578	0.3665557587399578	0	0.09518819089294124	0.0	0.076150552714353
Brain Diseases	Leukemia, Lymphoid	0.3665529661764324	0.3665529661764324	0	0.09518419666737822	0.0	0.07614735733390258
Staphylococcal Infections	Osteosarcoma	0.3665458564811888	0.3665458564811888	0	0.09517402761438128	0.0	0.07613922209150503
Developmental Disabilities	Dental Enamel Hypoplasia	0.3665423099305216	0.3665423099305216	0	0.0951689549550822	0.0	0.07613516396406576
Hypereosinophilic Syndrome	Hereditary Autoinflammatory Diseases	0.3665403484051073	0.3665403484051073	0	0.09516614936986234	0.0	0.07613291949588988
Lymphoma, Large B-Cell, Diffuse	Fractures, Bone	0.3665374520043815	0.3665374520043815	0	0.09516200662513531	0.0	0.07612960530010826
Paraganglioma	Aortic Aneurysm, Thoracic	0.3665331147887952	0.3665331147887952	0	0.09515580307158696	0.0	0.07612464245726958
Leukodystrophy, Metachromatic	Myoclonic Epilepsies, Progressive	0.3665247442081251	0.3665247442081251	0	0.09514383056425253	0.0	0.07611506445140204
Collagen Diseases	Splenomegaly	0.3665045577020199	0.3665045577020199	0	0.09511495764588213	0.0	0.07609196611670571
Schistosomiasis	Blood Protein Disorders	0.3665040871373494	0.3665040871373494	0	0.09511428459353474	0.0	0.0760914276748278
Hypoglycemia	Holoprosencephaly	0.3664836811499963	0.3664836811499963	0	0.09508509774941011	0.0	0.0760680781995281
Tooth Abnormalities	Polycystic Kidney Diseases	0.3664829164247736	0.3664829164247736	0	0.0950840039569125	0.0	0.07606720316553
Neoplastic Syndromes, Hereditary	Fanconi Anemia	0.3664813731595687	0.3664813731595687	0	0.09508179661255815	0.0	0.07606543729004653
Behcet Syndrome	Pleural Diseases	0.3664451754296892	0.3664451754296892	0	0.09503002271495752	0.0	0.07602401817196602
Leigh Disease	Alexander Disease	0.366414794100748	0.366414794100748	0	0.09498656806134227	0.0	0.07598925444907383
Cutis Laxa	Connective Tissue Diseases	0.3664147148054815	0.3664147148054815	0	0.09498645464469922	0.0	0.07598916371575938
Calcinosis	Dislocations	0.3664099137202251	0.3664099137202251	0	0.09497958761471517	0.0	0.07598367009177215
Marfan Syndrome	Aortic Valve Stenosis	0.3663970957636654	0.3663970957636654	0	0.09496125399068464	0.0	0.07596900319254772
Dyskeratosis Congenita	Foot Deformities, Congenital	0.3663894669094468	0.3663894669094468	0	0.09495034238052455	0.0	0.07596027390441965
Hamartoma	Craniosynostoses	0.3663755209089392	0.3663755209089392	0	0.09493039530636765	0.0	0.07594431624509412
Acrocallosal Syndrome	Eye Abnormalities	0.3663700984935581	0.3663700984935581	0	0.09492263958302193	0.0	0.07593811166641755
Addison Disease	Drug Toxicity	0.3663577651903592	0.3663577651903592	0	0.09490499916250314	0.0	0.07592399933000252
Hyperhidrosis	Heat Stress Disorders	0.3663555575953652	0.3663555575953652	0	0.09490184162202914	0.0	0.07592147329762332
Pulmonary Emphysema	Respiratory Hypersensitivity	0.3663433440301205	0.3663433440301205	0	0.09488437246364755	0.0	0.07590749797091804
Gaucher Disease	Anemia, Diamond-Blackfan	0.366331102709889	0.366331102709889	0	0.09486686360709022	0.0	0.07589349088567218
Developmental Disabilities	Gonadal Dysgenesis, 46,XY	0.3663078314841904	0.3663078314841904	0	0.09483357859003605	0.0	0.07586686287202885
HIV Infections	Leukemia, Lymphocytic, Chronic, B-Cell	0.3663030051563177	0.3663030051563177	0	0.0948266754553395	0.0	0.07586134036427161
Atrial Fibrillation	Calcinosis	0.366275350903698	0.366275350903698	0	0.09478712136042469	0.0	0.07582969708833975
Arthritis, Rheumatoid	Myositis	0.366273912231194	0.366273912231194	0	0.09478506361583265	0.0	0.07582805089266613
Genetic Diseases, X-Linked	Osteosclerosis	0.3662665385736955	0.3662665385736955	0	0.09477451701554752	0.0	0.07581961361243802
Liver Cirrhosis	Enterocolitis, Necrotizing	0.366254896474126	0.366254896474126	0	0.09475786522901355	0.0	0.07580629218321085
Leigh Disease	Maple Syrup Urine Disease	0.3662456816720194	0.3662456816720194	0	0.09474468522512194	0.0	0.07579574818009756
Herpes Simplex	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.3662410766389434	0.3662410766389434	0	0.09473809861011274	0.0	0.07579047888809021
Heart Septal Defects, Atrial	Sarcoma	0.366232105917158	0.366232105917158	0	0.09472526771622333	0.0	0.07578021417297867
Adenocarcinoma	Coxsackievirus Infections	0.3662278938393116	0.3662278938393116	0	0.09471924314816807	0.0	0.07577539451853446
Ectodermal Dysplasia	Pterygium	0.3662080888853416	0.3662080888853416	0	0.09469091596681609	0.0	0.07575273277345287
Soft Tissue Neoplasms	Uterine Cervical Neoplasms	0.3662064284977489	0.3662064284977489	0	0.09468854110138979	0.0	0.07575083288111184
Hyperlipoproteinemia Type IV	Tobacco Use Disorder	0.3661982126199915	0.3661982126199915	0	0.09467678986684754	0.0	0.07574143189347804
Diffuse Cerebral Sclerosis of Schilder	Neurotoxicity Syndromes	0.3661872706219827	0.3661872706219827	0	0.09466113944107936	0.0	0.07572891155286349
Hyperlipidemias	Liver Cirrhosis, Experimental	0.3661722874816077	0.3661722874816077	0	0.09463970893761701	0.0	0.07571176715009362
Sepsis	Rhabdomyolysis	0.3661660225191098	0.3661660225191098	0	0.09463074811250678	0.0	0.07570459849000544
Lymphoma, Large B-Cell, Diffuse	Seminoma	0.3661579297777249	0.3661579297777249	0	0.09461917300088608	0.0	0.07569533840070887
Myositis	Pyruvate Dehydrogenase Complex Deficiency Disease	0.3661577375722368	0.3661577375722368	0	0.09461889808786554	0.0	0.07569511847029244
Malformations of Cortical Development	Polydactyly	0.3661536002316363	0.3661536002316363	0	0.09461298041708058	0.0	0.07569038433366447
Spastic Paraplegia, Hereditary	Rett Syndrome	0.366149513838429	0.366149513838429	0	0.09460713561675262	0.0	0.0756857084934021
Craniofacial Dysostosis	Gingival Hyperplasia	0.3661457953472968	0.3661457953472968	0	0.09460181702965482	0.0	0.07568145362372386
Myxoma	Heart Failure	0.3661290122884155	0.3661290122884155	0	0.09457781208860358	0.0	0.07566224967088286
Eye Diseases, Hereditary	Retinal Detachment	0.3661154524142304	0.3661154524142304	0	0.09455841729396108	0.0	0.07564673383516887
Anaphylaxis	Epidermolysis Bullosa Dystrophica	0.3661099877912866	0.3661099877912866	0	0.09455060120080667	0.0	0.07564048096064535
Substance Withdrawal Syndrome	Metal Metabolism, Inborn Errors	0.3661093640407924	0.3661093640407924	0	0.09454970904557146	0.0	0.07563976723645717
Infarction, Middle Cerebral Artery	Intracranial Hemorrhages	0.3660985023367434	0.3660985023367434	0	0.09453417346488521	0.0	0.07562733877190818
Hemangioma	Blood Coagulation Disorders	0.3660892496467213	0.3660892496467213	0	0.09452093926961026	0.0	0.07561675141568822
Bone Diseases, Developmental	Central Nervous System Diseases	0.3660890165001194	0.3660890165001194	0	0.09452060579819276	0.0	0.07561648463855421
Diabetic Retinopathy	Vitreoretinopathy, Proliferative	0.3660766423928294	0.3660766423928294	0	0.09450290701526178	0.0	0.07560232561220942
Colitis, Ulcerative	Amenorrhea	0.3660735666727844	0.3660735666727844	0	0.09449850778870289	0.0	0.07559880623096232
Osteoarthritis, Knee	Acro-Osteolysis	0.3660665390803012	0.3660665390803012	0	0.09448845616792953	0.0	0.07559076493434363
Hypoglycemia	Abortion, Spontaneous	0.3660610866015223	0.3660610866015223	0	0.09448065744466963	0.0	0.07558452595573571
Myocardial Infarction	Hyperhomocysteinemia	0.3660420680140184	0.3660420680140184	0	0.09445345500945576	0.0	0.07556276400756462
Heroin Dependence	Fractures, Bone	0.3660400348707405	0.3660400348707405	0	0.09445054698864264	0.0	0.07556043759091412
Drug Eruptions	Darier Disease	0.36603173292012	0.36603173292012	0	0.09443867264340765	0.0	0.07555093811472613
Brain Diseases	Hypercalcemia	0.3660314962730561	0.3660314962730561	0	0.09443833416525185	0.0	0.07555066733220149
Osteochondrodysplasias	Achondroplasia	0.3660289286718934	0.3660289286718934	0	0.0944346617051247	0.0	0.07554772936409976
Meningioma	Conjunctivitis	0.3660117620555284	0.3660117620555284	0	0.09441010815878931	0.0	0.07552808652703145
Brucellosis	Stevens-Johnson Syndrome	0.3659785402759286	0.3659785402759286	0	0.09436259078626796	0.0	0.07549007262901437
Alcoholism	Liver Diseases, Alcoholic	0.3659758836221531	0.3659758836221531	0	0.09435879095348869	0.0	0.07548703276279095
Congenital Disorders of Glycosylation	Foot Deformities, Congenital	0.3659616015883922	0.3659616015883922	0	0.09433836324832795	0.0	0.07547069059866236
Liver Cirrhosis	Kidney Neoplasms	0.3659578984125486	0.3659578984125486	0	0.09433306656680784	0.0	0.07546645325344628
Dermatitis, Allergic Contact	Warts	0.3659541748311429	0.3659541748311429	0	0.09432774069905181	0.0	0.07546219255924146
Obesity	Carcinoma, Renal Cell	0.3659488001355068	0.3659488001355068	0	0.09432005322963247	0.0	0.07545604258370597
Soft Tissue Neoplasms	Pyoderma Gangrenosum	0.3659445258488746	0.3659445258488746	0	0.09431393968386184	0.0	0.07545115174708948
Coloboma	Periventricular Nodular Heterotopia	0.3659375040604959	0.3659375040604959	0	0.09430389636474482	0.0	0.07544311709179585
Hypersensitivity	Porokeratosis	0.3659286531604306	0.3659286531604306	0	0.0942912368528036	0.0	0.07543298948224289
Hemochromatosis	Pancreatitis	0.3659239965901996	0.3659239965901996	0	0.0942845765237964	0.0	0.07542766121903713
Neoplasm Metastasis	Lymphatic Metastasis	0.3659237873855823	0.3659237873855823	0	0.0942842772967877	0.0	0.07542742183743018
Arthritis	Muscular Diseases	0.3659223965288968	0.3659223965288968	0	0.09428228794353678	0.0	0.07542583035482943
Infertility, Male	Cryptorchidism	0.3659222350503848	0.3659222350503848	0	0.09428205697955166	0.0	0.07542564558364134
Carbohydrate Metabolism, Inborn Errors	DiGeorge Syndrome	0.3659191525305585	0.3659191525305585	0	0.09427764802721214	0.0	0.07542211842176971
Metabolism, Inborn Errors	Adrenal Insufficiency	0.365916202211945	0.365916202211945	0	0.09427342816330646	0.0	0.07541874253064518
Hodgkin Disease	Gallbladder Neoplasms	0.3659141465585582	0.3659141465585582	0	0.09427048794610764	0.0	0.07541639035688612
Carcinoma	Pneumonia	0.36591310937477	0.36591310937477	0	0.094269004453982	0.0	0.0754152035631856
Lymphoma, Large B-Cell, Diffuse	Gastrointestinal Stromal Tumors	0.3659113378644427	0.3659113378644427	0	0.0942664706488348	0.0	0.07541317651906784
Pancreatic Neoplasms	Venous Thrombosis	0.3659055795905149	0.3659055795905149	0	0.09425823454436952	0.0	0.07540658763549563
Burkitt Lymphoma	Neoplasms, Second Primary	0.3658982422248683	0.3658982422248683	0	0.09424773985260539	0.0	0.07539819188208431
Microcephaly	Malformations of Cortical Development	0.3658838301579627	0.3658838301579627	0	0.09422712616001566	0.0	0.07538170092801254
Psoriasis	Endometrial Neoplasms	0.3658752663045025	0.3658752663045025	0	0.09421487721309021	0.0	0.07537190177047218
Schistosomiasis	Nephritis, Hereditary	0.3658697346942953	0.3658697346942953	0	0.09420696530752629	0.0	0.07536557224602103
Esophageal Neoplasms	Seminoma	0.3658609476680611	0.3658609476680611	0	0.09419439715482783	0.0	0.07535551772386227
Abnormalities, Multiple	Cleft Lip	0.3658435225446378	0.3658435225446378	0	0.09416947386381486	0.0	0.07533557909105189
Hematologic Diseases	Splenomegaly	0.3658251654622624	0.3658251654622624	0	0.09414321758458645	0.0	0.07531457406766917
Bone Diseases, Metabolic	Hyperlipoproteinemia Type II	0.3657921369008075	0.3657921369008075	0	0.09409597657349662	0.0	0.0752767812587973
Developmental Disabilities	Retinoblastoma	0.3657754528600539	0.3657754528600539	0	0.0940721132588519	0.0	0.07525769060708153
Muscular Dystrophies	Hypopigmentation	0.365765146932903	0.365765146932903	0	0.09405737261023203	0.0	0.07524589808818563
Acromegaly	Arteriosclerosis	0.3657564476919525	0.3657564476919525	0	0.09404493001751488	0.0	0.0752359440140119
Craniofacial Abnormalities	Thalassemia	0.365744028214657	0.365744028214657	0	0.09402716634150841	0.0	0.07522173307320673
Abnormalities, Drug-Induced	Cardiomegaly	0.3657072127360418	0.3657072127360418	0	0.09397450887303488	0.0	0.07517960709842791
Melanoma	Leukocytosis	0.3656951856710238	0.3656951856710238	0	0.09395730646739373	0.0	0.07516584517391499
Papilloma	Lung Diseases, Interstitial	0.3656921007243728	0.3656921007243728	0	0.0939528940439477	0.0	0.07516231523515816
Periodontitis	Mandibular Diseases	0.3656905433322069	0.3656905433322069	0	0.09395066649369001	0.0	0.07516053319495201
Vitiligo	Carcinoma, Basal Cell	0.3656885314294207	0.3656885314294207	0	0.09394778885331913	0.0	0.0751582310826553
Liver Neoplasms	Testicular Neoplasms	0.3656877679409369	0.3656877679409369	0	0.09394669682973886	0.0	0.0751573574637911
Parkinson Disease	Supranuclear Palsy, Progressive	0.365687407391271	0.365687407391271	0	0.0939461811327174	0.0	0.07515694490617392
Sarcoma	Abdominal Neoplasms	0.3656829594512949	0.3656829594512949	0	0.09393981920920394	0.0	0.07515185536736316
Sarcoidosis	Amyloidosis	0.3656784510897143	0.3656784510897143	0	0.09393337086419451	0.0	0.07514669669135561
Pulmonary Fibrosis	Carcinoma, Adenoid Cystic	0.3656763014517463	0.3656763014517463	0	0.09393029622011033	0.0	0.07514423697608827
Neuronal Ceroid-Lipofuscinoses	Glaucoma, Open-Angle	0.3656673592472497	0.3656673592472497	0	0.09391750611472327	0.0	0.07513400489177863
Amyotrophic Lateral Sclerosis	Muscular Dystrophy, Duchenne	0.3656436020430166	0.3656436020430166	0	0.09388352599875092	0.0	0.07510682079900075
Leukemia, Myeloid, Acute	Schistosomiasis mansoni	0.3656378156218868	0.3656378156218868	0	0.09387524963512132	0.0	0.07510019970809706
Skin Neoplasms	Carcinoma, Small Cell	0.3656230582604701	0.3656230582604701	0	0.09385414206507792	0.0	0.07508331365206233
Leukemia, Myeloid, Acute	Gram-Negative Bacterial Infections	0.3656120294926859	0.3656120294926859	0	0.09383836753181793	0.0	0.07507069402545435
Hemolytic-Uremic Syndrome	Multiple Organ Failure	0.3656106511038149	0.3656106511038149	0	0.09383639601138011	0.0	0.0750691168091041
Lung Neoplasms	Addison Disease	0.3656100599222171	0.3656100599222171	0	0.09383555043969345	0.0	0.07506844035175476
Drug Hypersensitivity	Lupus Erythematosus, Cutaneous	0.365598861617012	0.365598861617012	0	0.09381953341572756	0.0	0.07505562673258205
Scleroderma, Systemic	Thrombocytosis	0.3655936202100624	0.3655936202100624	0	0.09381203659016435	0.0	0.07504962927213149
Osteosarcoma	Hyperalgesia	0.3655907778675312	0.3655907778675312	0	0.093807971165298	0.0	0.07504637693223841
Hamartoma	Ectodermal Dysplasia	0.3655809586095765	0.3655809586095765	0	0.09379392660345524	0.0	0.0750351412827642
Skin Neoplasms	Cholangitis, Sclerosing	0.3655766426677433	0.3655766426677433	0	0.09378775347792317	0.0	0.07503020278233855
Peripheral Nervous System Diseases	Hereditary Sensory and Motor Neuropathy	0.3655744399801278	0.3655744399801278	0	0.09378460295651114	0.0	0.07502768236520892
Glycogen Storage Disease	Motor Neuron Disease	0.3655730369162689	0.3655730369162689	0	0.09378259614324416	0.0	0.07502607691459534
Conjunctivitis	Epidermal Necrolysis, Toxic	0.365569083578881	0.365569083578881	0	0.09377694165370068	0.0	0.07502155332296055
Congenital Abnormalities	Acrocallosal Syndrome	0.3655634422112646	0.3655634422112646	0	0.09376887276125152	0.0	0.07501509820900122
Leukemia, Lymphoid	Hyperthyroidism	0.3655330658159754	0.3655330658159754	0	0.09372542516427751	0.0	0.074980340131422
Huntington Disease	Neurodegenerative Diseases	0.3655324811578003	0.3655324811578003	0	0.09372458892309361	0.0	0.0749796711384749
