Source,Target,Weight,Alpha
"Pulmonary Disease, Chronic Obstructive",Lymphangioleiomyomatosis,0.7678747217440134,0.03879571895736236
Respiratory Insufficiency,Acidosis,0.8520737400319424,0.015902252034494
Respiratory Insufficiency,Asphyxia,0.678800639068895,0.04947821537850939
Disorders of Sex Development,"46, XY Disorders of Sex Development",0.862454136133918,0.04184503640658382
Disorders of Sex Development,Leydig Cell Tumor,0.9324986563754498,0.03220461354718813
Disorders of Sex Development,Adrenocortical Carcinoma,0.9778947617913328,0.027168506707502774
Disorders of Sex Development,"46, XX Disorders of Sex Development",0.862454136133918,0.04184503640658382
Disorders of Sex Development,Antley-Bixler Syndrome Phenotype,0.862454136133918,0.04184503640658382
Disorders of Sex Development,"Gonadal Dysgenesis, 46,XX",0.8232808834738417,0.04843146409370194
Disorders of Sex Development,"Adrenal Hyperplasia, Congenital",0.8395835410992869,0.04557409693823685
Disorders of Sex Development,Ovarian Neoplasms,0.8244824455743721,0.048214939677013756
Disorders of Sex Development,Androgen-Insensitivity Syndrome,0.803916385937147,0.037369986467724936
"46, XY Disorders of Sex Development",Ovarian Neoplasms,0.8710854583748504,0.02240222730433032
Leydig Cell Tumor,Ovarian Neoplasms,0.9215692519917432,0.01794080074621755
Adrenocortical Carcinoma,Ovarian Neoplasms,0.806592394595593,0.029741987443606652
"46, XX Disorders of Sex Development",Ovarian Neoplasms,0.8710854583748504,0.02240222730433032
Antley-Bixler Syndrome Phenotype,Ovarian Neoplasms,0.8710854583748504,0.02240222730433032
"Gonadal Dysgenesis, 46,XX",Ovarian Neoplasms,0.8310360833787949,0.026714030075837225
"Adrenal Hyperplasia, Congenital",Ovarian Neoplasms,0.9342925984665796,0.016963643875883356
"Adrenal Hyperplasia, Congenital",Adenoma,0.6402377735261139,0.042425645089779224
Ovarian Neoplasms,Adenoma,0.6529897554817544,0.03983101070800069
Pancytopenia,Malaria,0.7866558754271603,0.04417877895572351
Pancytopenia,Neutropenia,0.8790612364502948,0.030493492193144064
Pancytopenia,Leukemia,0.7054076106773555,0.048849078368549397
Malaria,Mucocutaneous Lymph Node Syndrome,0.7240604328121572,0.04845781551792358
Malaria,Sepsis,0.7022328681925794,0.046957511520302656
Malaria,Leukocytosis,0.7768447719967306,0.03858024613164005
Malaria,Dengue,0.7804117427618533,0.044153542794962336
Malaria,Bacteremia,0.8251501093372003,0.03207714792944216
Malaria,"Lymphohistiocytosis, Hemophagocytic",0.7193390773719778,0.049928449394859735
Malaria,Hereditary Autoinflammatory Diseases,0.7263068056999168,0.04849535601586751
Malaria,"Malaria, Falciparum",0.9072998265327892,0.022745226822566255
Malaria,Liddle Syndrome,0.7729387691085531,0.039905557552515555
Malaria,Neutropenia,0.8198112646178793,0.03280162043987126
Malaria,Bacterial Infections,0.7269513819293972,0.04836487488599366
Malaria,Agranulocytosis,0.8211381447199922,0.03262005435696325
Malaria,Infection,0.8129619491093899,0.0337550221572092
Neutropenia,Hereditary Autoinflammatory Diseases,0.8661254603888046,0.041002500129018654
Neutropenia,Hematologic Neoplasms,0.9049626198631202,0.04660149734576195
Neutropenia,Leukocytosis,0.8848052354669654,0.04992054017282854
Neutropenia,Bacteremia,0.9295715090199108,0.042845805264349404
Neutropenia,Liddle Syndrome,0.9552256017713512,0.03925101105259926
Neutropenia,Agranulocytosis,0.9622868132481552,0.03831534823347928
Neutropenia,Mucocutaneous Lymph Node Syndrome,0.8507178563935656,0.028253870010613365
Neutropenia,"Lymphohistiocytosis, Hemophagocytic",0.8010502412552634,0.03836097864899534
Neutropenia,"Malaria, Falciparum",0.7683052673358893,0.04701670599647256
Neutropenia,Infection,0.8444940539310086,0.03763757537109382
Intestinal Polyps,Gastrinoma,0.7579020090972756,0.04293390199404244
Intestinal Polyps,Intestinal Neoplasms,0.8259609334955932,0.03232806296389363
Intestinal Polyps,Inflammatory Bowel Diseases,0.7706832720250841,0.04070666594909466
Intestinal Polyps,Crohn Disease,0.782860044688221,0.03869211228330539
Gastrinoma,Inflammatory Bowel Diseases,0.8601181904429177,0.03125541021892883
Gastrinoma,Intestinal Neoplasms,0.8482223675763634,0.04187241270774402
Gastrinoma,Rectal Neoplasms,0.8319157143728217,0.039740768829597095
Gastrinoma,Crohn Disease,0.8343243676598092,0.036589505922586155
Gastrinoma,Colorectal Neoplasms,0.7910217440989202,0.04723278310672016
Intestinal Neoplasms,Inflammatory Bowel Diseases,0.7978120697364477,0.040217147525729975
Intestinal Neoplasms,Angioedema,0.6768034526405075,0.04985509772566332
Intestinal Neoplasms,Crohn Disease,0.8232691833564909,0.04598583500622787
Intestinal Neoplasms,Cecal Neoplasms,0.7527952420825096,0.04855423696361558
Inflammatory Bowel Diseases,Colonic Polyps,0.8104038013739424,0.03897425093985517
Inflammatory Bowel Diseases,"Colitis, Ulcerative",0.7885820669070724,0.04174691049417833
Inflammatory Bowel Diseases,Enterocolitis,0.7751082572367637,0.04408482130995231
Inflammatory Bowel Diseases,"Salmonella Infections, Animal",0.8504424205754009,0.03250367576016101
Inflammatory Bowel Diseases,Intestinal Diseases,0.8088534547937359,0.03846044456994453
Inflammatory Bowel Diseases,Rectal Neoplasms,0.829440985983378,0.03538678246310824
Inflammatory Bowel Diseases,Vipoma,0.8427589429606434,0.03353023685222445
Inflammatory Bowel Diseases,Crohn Disease,0.9243429635513456,0.024098607842289295
Inflammatory Bowel Diseases,Colorectal Neoplasms,0.8388118611858141,0.03407010030374019
Crohn Disease,"Colitis, Ulcerative",0.8878389396977285,0.020388350069035308
Crohn Disease,Exocrine Pancreatic Insufficiency,0.8108467240794497,0.037086481286338464
Crohn Disease,Intestinal Diseases,0.77181652258886,0.04565985468692843
Crohn Disease,Rectal Neoplasms,0.7666013032944712,0.0478939138028662
Crohn Disease,Vipoma,0.7769400174587648,0.04596572393892363
Crohn Disease,Gram-Negative Bacterial Infections,0.7717523675013465,0.0469233437886543
Crohn Disease,"Salmonella Infections, Animal",0.8153368162956248,0.03945881789644131
Crohn Disease,Colorectal Neoplasms,0.7649831970966131,0.04820291636227484
Crohn Disease,Caliciviridae Infections,0.7289050402306638,
"Arthritis, Psoriatic","Osteoarthritis, Knee",0.7180561887843463,0.03068028783093299
"Arthritis, Psoriatic",Soft Tissue Neoplasms,0.6179106540342114,0.0499809732813849
"Arthritis, Psoriatic",Osteoarthritis,0.7359776007659465,0.02811251293097536
"Arthritis, Psoriatic","Arthritis, Rheumatoid",0.7364315921915717,0.028050327391909866
"Arthritis, Psoriatic",Arthritis,0.7605309853045024,0.024938888098423703
"Osteoarthritis, Knee",Osteoarthritis,0.924619115410044,0.017975247830742377
Soft Tissue Neoplasms,Joint Diseases,0.820099606982707,0.02719516547755711
Soft Tissue Neoplasms,Osteolysis,0.677855560699612,0.03415894812723537
Osteoarthritis,Breast Diseases,0.7157454155622234,0.025631199046938197
Osteoarthritis,Osteolysis,0.689619107498976,0.03220492586392482
Osteoarthritis,"Osteoarthritis, Hip",0.9385278104684012,0.03509747787373562
Osteoarthritis,Pain,0.7283318469683191,0.042315937034365
Osteoarthritis,Legg-Perthes Disease,0.713988957056774,0.04504493361608106
Osteoarthritis,Osteochondritis Dissecans,0.74458953620937,0.03942156704735908
Osteoarthritis,Osteonecrosis,0.7544347846248688,0.0377657336426484
Osteoarthritis,Femur Head Necrosis,0.7249814602950406,0.04293826162406252
Osteoarthritis,"Arthritis, Rheumatoid",0.7172806034191269,0.04440350871790082
Osteoarthritis,Arthritis,0.8280537597759146,0.02739609578298041
Osteoarthritis,Joint Diseases,0.8286746586144205,0.0273219995152006
"Arthritis, Rheumatoid",Breast Diseases,0.6729307457559863,0.031972895078525194
"Arthritis, Rheumatoid",Arthritis,0.7473746067137094,0.03824201883077477
"Arthritis, Rheumatoid",Joint Diseases,0.6841845333136873,0.04766419961156721
"Arthritis, Rheumatoid",Mastitis,0.4273971690147266,
Arthritis,Testicular Diseases,0.6447147997243354,0.04143763473487427
Arthritis,Breast Diseases,0.7137430790984347,0.025897723788831536
Arthritis,Osteolysis,0.6369181525404781,0.041927174626492335
Arthritis,Femur Head Necrosis,0.8164346799171073,0.028253261458872244
Arthritis,Joint Diseases,0.779525664232978,0.03321575253753524
Arthritis,Osteonecrosis,0.6857468543810572,0.04521789129424601
Arthritis,Synovitis,0.6748773966426257,0.03974575582640838
Neoplasm Metastasis,Osteosarcoma,0.7501927137839606,0.03326122638658017
Neoplasm Metastasis,Bone Neoplasms,0.7475614497784437,0.03366174129408323
Neoplasm Metastasis,Opioid-Related Disorders,0.6067834950151677,0.04928202043500819
Osteosarcoma,Bone Neoplasms,0.6721495620870678,0.04370520094324406
Bone Neoplasms,Pain,0.7080925259660517,0.036918096405177715
Bone Neoplasms,Opioid-Related Disorders,0.8271915293862159,0.021083252233611457
Budd-Chiari Syndrome,Gastrointestinal Stromal Tumors,0.6579012690295456,0.03701967610549377
Budd-Chiari Syndrome,"Hypertension, Portal",0.6140213773720666,0.04616702805772015
Gastrointestinal Stromal Tumors,Pancreatitis,0.7352610971912349,0.04659650395695227
Gastrointestinal Stromal Tumors,Cecal Neoplasms,0.8104587028334631,0.03399230372342402
"Hypertension, Portal",Gastrointestinal Hemorrhage,0.8553575643800182,0.02004288847772261
"Hypertension, Portal",Peptic Ulcer Hemorrhage,0.8664426269734824,0.046002436305486186
Rhinitis,Respiratory Hypersensitivity,0.7383100908617455,0.022476270646049342
Rhinitis,Sinusitis,0.7114896121396957,0.025862216512306867
Rhinitis,"Rhinitis, Allergic, Seasonal",0.6251589427260391,0.04057605714673507
Respiratory Hypersensitivity,Bronchial Hyperreactivity,0.8329250659783658,0.03440686823435755
Respiratory Hypersensitivity,Hypersensitivity,0.7687807269579583,0.020250876139495614
Respiratory Hypersensitivity,Asthma,0.8229667164865283,0.017513114086228874
Respiratory Hypersensitivity,Asbestosis,0.7290126622049347,0.03309259421780911
Respiratory Hypersensitivity,"Hypersensitivity, Immediate",0.7037860880481681,0.037283741946313356
Sinusitis,Nose Neoplasms,0.630923627932337,0.03741218688042271
"Rhinitis, Allergic, Seasonal","Rhinitis, Allergic, Perennial",0.9763129958956274,0.010402008886121082
"Fibromatosis, Aggressive",Dystonia Musculorum Deformans,0.5469073578832189,0.04386706469075762
"Fibromatosis, Aggressive",Neuroectodermal Tumors,0.7343216413407906,0.014779431392041931
Neuroectodermal Tumors,Fibroma,0.6466835593690412,0.049994219794292465
Neuroectodermal Tumors,Dislocations,0.6210048806397985,0.02770514985949151
"Breast Neoplasms, Male",Cafe-au-Lait Spots,0.6271376151087104,0.043996250621806295
"Breast Neoplasms, Male","Fibrous Dysplasia, Polyostotic",0.6346701377585904,0.042369701535971506
"Breast Neoplasms, Male",Neurofibromatoses,0.6382385023422315,0.04162023635442638
"Breast Neoplasms, Male",Hyperpigmentation,0.6026215224070789,0.04973388981569275
Cafe-au-Lait Spots,Port-Wine Stain,0.7638515292281912,0.030457199353415117
Cafe-au-Lait Spots,"Fibrous Dysplasia, Polyostotic",0.9780852866309874,0.013834238160378248
Cafe-au-Lait Spots,"Colorectal Neoplasms, Hereditary Nonpolyposis",0.9538543391082116,0.020523631585949886
Cafe-au-Lait Spots,Neurofibromatosis 1,0.8788975783516138,0.015249195062371684
Cafe-au-Lait Spots,Hyperpigmentation,0.8098881937239343,0.016232413860223234
"Fibrous Dysplasia, Polyostotic",Port-Wine Stain,0.7639210793450648,0.030447345782160688
"Fibrous Dysplasia, Polyostotic","Colorectal Neoplasms, Hereditary Nonpolyposis",0.97154912135875,0.014244049440844203
"Fibrous Dysplasia, Polyostotic",Neurofibromatoses,0.9665388300322344,0.014566310640116665
"Fibrous Dysplasia, Polyostotic",Neurocutaneous Syndromes,0.7045980524666283,0.04660692877221523
"Fibrous Dysplasia, Polyostotic",Neurofibromatosis 1,0.9074396565346136,0.018958342206269057
Neurofibromatoses,Port-Wine Stain,0.7595769466951034,0.03106890229089986
Neurofibromatoses,Neurofibromatosis 1,0.9132205373492568,0.012931181448347095
Hyperpigmentation,Port-Wine Stain,0.7296058585286134,0.03571312544844058
Hyperpigmentation,"Colorectal Neoplasms, Hereditary Nonpolyposis",0.8129266001955191,0.03671641567796819
Hyperpigmentation,Neurofibromatosis 1,0.7570765065689945,0.027352683030871634
Hyperpigmentation,Skin Neoplasms,0.6153165945587754,0.04409874428041723
Hyperpigmentation,Hypertrichosis,0.2449314452625058,
"Aortic Aneurysm, Abdominal","Spondylitis, Ankylosing",0.6360256353092201,0.04477162016485274
"Spondylitis, Ankylosing","Sarcoma, Ewing's",0.729194344264904,0.040632091032113495
"Spondylitis, Ankylosing",Osteolysis,0.6112652478902445,0.04766863060181053
"Spondylitis, Ankylosing",Spondylarthropathies,0.6678934325026482,0.03946810766681048
"Spondylitis, Ankylosing",Scoliosis,0.7387883148381946,0.027957438230162023
"Spondylitis, Ankylosing",Spinal Diseases,0.8967130617114066,0.012953888848938718
"Spondylitis, Ankylosing",Osteoporosis,0.7739681468368476,0.023557800662856756
"Spondylitis, Ankylosing",Kyphosis,0.6075204360832048,0.048533060685837834
"Thrombocythemia, Essential",Thrombocytosis,0.6183967966536498,0.04906740535891788
Thrombocytosis,"Anemia, Aplastic",0.6411438945392214,0.04899745356500576
Urogenital Abnormalities,Neural Tube Defects,0.6670927124372926,0.04995467440001202
Urogenital Abnormalities,Spinal Dysraphism,0.6711283894692662,0.04905194682068583
Urogenital Abnormalities,Urinary Tract Infections,0.6483132436273331,0.044586757365559344
Neural Tube Defects,Urinary Bladder Neoplasms,0.7466224569684009,0.032122958879876144
Neural Tube Defects,Urinary Tract Infections,0.8820478572076769,0.014362667872088647
Neural Tube Defects,Spinal Dysraphism,0.942301652200308,0.006313229944122563
Neural Tube Defects,Vesico-Ureteral Reflux,0.872857746857981,0.009205722525833944
Neural Tube Defects,Spina Bifida Cystica,0.8764418368936514,0.009028390052450316
Neural Tube Defects,"Anus, Imperforate",0.6946148609233284,0.024168805683265
Neural Tube Defects,Meningomyelocele,0.9361521013043252,0.00652782318096024
Neural Tube Defects,Urologic Diseases,0.7953624168167539,0.014013089662363691
Neural Tube Defects,Chordoma,0.2018299147241117,
Spinal Dysraphism,Urinary Bladder Neoplasms,0.7461397905916928,0.032194655462909415
Spinal Dysraphism,Urinary Tract Infections,0.8771704801437461,0.01470714715050256
Spinal Dysraphism,Vesico-Ureteral Reflux,0.9157119049007768,0.022690446669150943
Spinal Dysraphism,Urologic Diseases,0.8315041238071553,0.029221847735420286
Spinal Dysraphism,Spina Bifida Cystica,0.932274296832272,0.024687539017123217
Spinal Dysraphism,"Anus, Imperforate",0.7210175556063573,0.02634437332729308
Bronchiectasis,Lung Diseases,0.8479535347670341,0.04240677884278755
Bronchiectasis,Cystic Fibrosis,0.7799858031393634,0.029630238518509464
"Infertility, Female",Uterine Neoplasms,0.7734496958322179,0.04812670975066269
"Infertility, Female",Amenorrhea,0.7888789054365861,0.04527465218166041
Uterine Neoplasms,Endometrial Neoplasms,0.781037008253409,0.048515451309574735
Uterine Neoplasms,Varicose Veins,0.546330967701949,0.04875286106438305
Uterine Neoplasms,Leiomyoma,0.7044997015189137,0.030482079956348027
Amenorrhea,Adrenocortical Hyperfunction,0.7081679483079149,0.038588698040830594
Amenorrhea,Cushing Syndrome,0.6556441104225381,0.04918096450715041
Amenorrhea,Polycystic Ovary Syndrome,0.7120890619865587,0.03789597559467252
Amenorrhea,Acne Vulgaris,0.6778901141191738,0.04438051179498198
Amenorrhea,Alopecia,0.683770933694913,0.04319151786221952
Joint Diseases,Osteolysis,0.8074697093225307,0.017839431806057668
Joint Diseases,Femur Head Necrosis,0.7103307413612816,0.04064108725280483
Joint Diseases,Osteonecrosis,0.6943839274957317,0.04347279162367106
Joint Diseases,Legg-Perthes Disease,0.679714651051827,0.04813700221077699
Joint Diseases,Joint Instability,0.7935382883204019,0.029185357991217884
Joint Diseases,"Osteoarthritis, Hip",0.776391613882016,0.03152101261954132
Joint Diseases,Osteochondritis Dissecans,0.7371499627963063,0.03759013820137377
Joint Diseases,Cartilage Diseases,0.6971232617660746,0.044979280669996305
Torsades de Pointes,Syncope,0.9464376101940188,0.038959629492372756
Torsades de Pointes,Sick Sinus Syndrome,0.9346317810492396,0.040591235614839814
Torsades de Pointes,Long QT Syndrome,0.9484573941404906,0.03868707837977627
Torsades de Pointes,Arrhythmogenic Right Ventricular Dysplasia,0.9351327908177864,0.040520637311936475
Torsades de Pointes,"Death, Sudden, Cardiac",0.9180515814853896,0.04299767409214888
Torsades de Pointes,Ventricular Fibrillation,0.8862336362183467,0.04801882620361563
Torsades de Pointes,Tachycardia,0.9182447289420802,0.04296884229736896
Torsades de Pointes,"Arrhythmias, Cardiac",0.8865752245885197,0.047961948525638114
Torsades de Pointes,Heart Block,0.944657536750798,0.03920141193123496
Torsades de Pointes,"Tachycardia, Ventricular",0.9625978016601996,0.03683119799472419
Torsades de Pointes,Brugada Syndrome,0.8775297695808079,0.04949088410905979
Torsades de Pointes,Bundle-Branch Block,0.906176388419304,0.04480767022012254
Torsades de Pointes,Atrial Fibrillation,0.7344719984157733,0.0320039089673859
Torsades de Pointes,Bradycardia,0.6964244906900672,0.04935675042346115
Syncope,Heart Block,0.9593563398366276,0.04783238389492896
Syncope,"Death, Sudden, Cardiac",0.9009828287613312,0.04216259357722495
Syncope,Ventricular Fibrillation,0.8510432545613944,0.03990224511582333
Syncope,Atrial Fibrillation,0.6838865948706392,0.04060079318319893
Syncope,"Arrhythmias, Cardiac",0.8390300917049431,0.03376984154240055
Sick Sinus Syndrome,Heart Block,0.9618038895855092,0.04745686681917909
Sick Sinus Syndrome,"Death, Sudden, Cardiac",0.913076997061247,0.04039084630569641
Sick Sinus Syndrome,Ventricular Fibrillation,0.8662575017294487,0.0376467443626324
Sick Sinus Syndrome,Atrial Fibrillation,0.7321825565404289,0.03235049436785869
Sick Sinus Syndrome,"Arrhythmias, Cardiac",0.8578154530377103,0.03128396106293473
Sick Sinus Syndrome,Bradycardia,0.7312996522202106,0.04232714831954596
Long QT Syndrome,Heart Block,0.9591268009727552,0.04786775149195759
Long QT Syndrome,"Death, Sudden, Cardiac",0.9115377977911032,0.04061215731758234
Long QT Syndrome,Ventricular Fibrillation,0.8690094036713237,0.03725252383554614
Long QT Syndrome,Tachycardia,0.8985313851727635,0.019595671586792516
Long QT Syndrome,Atrial Fibrillation,0.7096364850456333,0.035970123575620065
Long QT Syndrome,"Arrhythmias, Cardiac",0.8568319914589315,0.031409462927901886
Long QT Syndrome,Bradycardia,0.7195259140824196,0.04458206318890507
Long QT Syndrome,"Hypotension, Orthostatic",0.8872972507149225,0.04348585292512949
Long QT Syndrome,Atrioventricular Block,0.9562430064967552,0.01969986569679288
Arrhythmogenic Right Ventricular Dysplasia,"Death, Sudden, Cardiac",0.918615837202894,0.03960432436478735
Arrhythmogenic Right Ventricular Dysplasia,Ventricular Fibrillation,0.8381662081289808,0.04191583021666849
Arrhythmogenic Right Ventricular Dysplasia,Wolff-Parkinson-White Syndrome,0.9086765406068872,0.046562057160445064
Arrhythmogenic Right Ventricular Dysplasia,Tachycardia,0.8892030244959269,0.020422142746556377
Arrhythmogenic Right Ventricular Dysplasia,Atrial Fibrillation,0.7760023391632959,0.02632244129841832
Arrhythmogenic Right Ventricular Dysplasia,"Arrhythmias, Cardiac",0.8310403884481792,0.034885831527311575
"Death, Sudden, Cardiac",Tachycardia,0.932146666063712,0.037746352597832634
"Death, Sudden, Cardiac","Arrhythmias, Cardiac",0.92424165924866,0.03882103165511137
"Death, Sudden, Cardiac",Heart Block,0.9278044395901222,0.038332961802423904
"Death, Sudden, Cardiac",Wolff-Parkinson-White Syndrome,0.934063676412944,0.03749022263471766
"Death, Sudden, Cardiac","Tachycardia, Ventricular",0.9490272546500031,0.03554941804113099
"Death, Sudden, Cardiac",Ventricular Fibrillation,0.8965880766710519,0.04282536046879696
"Death, Sudden, Cardiac",Brugada Syndrome,0.8599804521891623,0.04876400445976932
"Death, Sudden, Cardiac",Bundle-Branch Block,0.9518017889596584,0.03520068815198891
"Death, Sudden, Cardiac",Atrial Fibrillation,0.8353376646619547,0.019906481295998715
"Death, Sudden, Cardiac",Bradycardia,0.6985468614397726,0.048897807533866564
Ventricular Fibrillation,Tachycardia,0.9153869062320444,0.031193447293517664
Ventricular Fibrillation,"Arrhythmias, Cardiac",0.9253496058058616,0.030025576484042898
Ventricular Fibrillation,Heart Block,0.9056581306525988,0.03237743521890879
Ventricular Fibrillation,"Hypotension, Orthostatic",0.7988970603281816,0.048701101177293184
Ventricular Fibrillation,"Tachycardia, Ventricular",0.8992731957601374,0.03317864199956547
Ventricular Fibrillation,Brugada Syndrome,0.8517392681898291,0.0397961903164942
Ventricular Fibrillation,Bundle-Branch Block,0.8952399322606658,0.033694873454720095
Ventricular Fibrillation,Hypotension,0.6801745372844977,0.046633642415473686
Ventricular Fibrillation,Atrial Fibrillation,0.7662364013592816,0.027560592440496853
Tachycardia,Hypotension,0.7078751141311789,0.04114382486968736
Tachycardia,"Cardiomyopathy, Hypertrophic, Familial",0.6968355472072719,0.04776195502413043
Tachycardia,Coffin-Lowry Syndrome,0.7468529824136494,0.03831122960331065
Tachycardia,"Tachycardia, Ventricular",0.9325386213482691,0.01685451524992958
Tachycardia,Brugada Syndrome,0.8584366653864027,0.02340141727494121
Tachycardia,"Cardiomyopathy, Hypertrophic",0.742516116365026,0.03905115499383287
Tachycardia,Atrial Fibrillation,0.7903931852351507,0.031613031108333654
Tachycardia,"Arrhythmias, Cardiac",0.9546358969136222,0.015281288564812165
"Arrhythmias, Cardiac",Hypotension,0.7228693465220201,0.03844635857766246
"Arrhythmias, Cardiac",Cardiomyopathies,0.6935778954762667,0.04406145189960516
"Arrhythmias, Cardiac",Atrial Fibrillation,0.7626936229780659,0.028023976427302782
"Arrhythmias, Cardiac",Heart Diseases,0.7518209169610918,0.0375964776047691
"Arrhythmias, Cardiac",Heart Block,0.9121024008969386,0.025077966488153094
"Arrhythmias, Cardiac","Tachycardia, Ventricular",0.8880332765182308,0.0276618170623598
"Arrhythmias, Cardiac",Brugada Syndrome,0.8034067719861214,0.03903635932261884
"Arrhythmias, Cardiac",Bundle-Branch Block,0.9530660958843944,0.02122103033074135
"Arrhythmias, Cardiac","Cardiomyopathy, Hypertrophic",0.7878825286020477,0.041580044705917356
"Arrhythmias, Cardiac","Death, Sudden",0.7854211091088139,0.041998237607244776
"Arrhythmias, Cardiac","Hypotension, Orthostatic",0.7748591510892278,0.04384075261069944
"Arrhythmias, Cardiac",Sinoatrial Block,0.8650413757856701,0.030377024383924884
Heart Block,"Tachycardia, Ventricular",0.9684672483341636,0.046449253283890025
Heart Block,Atrial Fibrillation,0.7320798519831755,0.032366129678552145
Heart Block,Bradycardia,0.73134199758365,0.042319245147757194
Heart Block,"Hypotension, Orthostatic",0.8797708480355984,0.04468353120503142
"Tachycardia, Ventricular",Atrial Fibrillation,0.7770896648524813,0.026188067513057058
"Tachycardia, Ventricular",Bradycardia,0.7161128804112205,0.04525763052552105
"Tachycardia, Ventricular","Hypotension, Orthostatic",0.8665185294670543,0.04687195839702727
"Tachycardia, Ventricular",Atrioventricular Block,0.9611927604133028,0.019270793144749918
Brugada Syndrome,Atrial Fibrillation,0.7079833577290064,0.0362508990537606
Brugada Syndrome,"Hypotension, Orthostatic",0.8716664630249028,0.046009572964787394
Bundle-Branch Block,Atrial Fibrillation,0.7930835444504727,0.024288779942793545
Bundle-Branch Block,Heart Diseases,0.6980339875798489,0.047584112444597655
"Epidermal Necrolysis, Toxic",Stevens-Johnson Syndrome,0.6951445411000332,0.036953307501632796
Hereditary Autoinflammatory Diseases,Liddle Syndrome,0.8964855930096487,0.03661852336854985
Hereditary Autoinflammatory Diseases,Mevalonate Kinase Deficiency,0.90082898416583,0.03603067406171091
Hereditary Autoinflammatory Diseases,Leukocytosis,0.805058789066716,0.03424044202873306
Hereditary Autoinflammatory Diseases,Severe Acute Respiratory Syndrome,0.7593016241864399,0.049945840193048145
Metabolic Diseases,Hyperlipidemias,0.9151162930226012,0.02447916762712949
Metabolic Diseases,Obesity,0.9418219197746917,0.02195721293498607
Metabolic Diseases,Glucose Intolerance,0.925190173409053,0.02349556540518551
Metabolic Diseases,Hyperlipoproteinemias,0.8988540774473923,0.026154415626188542
Metabolic Diseases,Diabetes Mellitus,0.9333816566534858,0.022724904123680518
Metabolic Diseases,Lipid Metabolism Disorders,0.8721816908484815,0.029153275782504456
Metabolic Diseases,Bardet-Biedl Syndrome,0.9119894338718616,0.02479274662415292
Metabolic Diseases,"Hyperlipidemia, Familial Combined",0.9328711338546508,0.022772188821108992
Metabolic Diseases,Hypoalphalipoproteinemias,0.9261009389936844,0.023408607277358516
Metabolic Diseases,Dyslipidemias,0.9129530536296848,0.024695684531072244
Metabolic Diseases,Hypercholesterolemia,0.7964723508295034,0.039667841628984304
Metabolic Diseases,Prader-Willi Syndrome,0.8050530897607081,0.03830752429634444
Metabolic Diseases,Hyperglycemia,0.8982968883922603,0.02621379784047574
Metabolic Diseases,Metabolic Syndrome X,0.945610908830944,0.02162105121378216
Metabolic Diseases,Endometrial Neoplasms,0.9207486121665268,0.023924277768049753
Metabolic Diseases,Fatty Liver,0.9220123641732476,0.02380150845625611
Metabolic Diseases,Cushing Syndrome,0.779607679054579,0.04248346449421819
Metabolic Diseases,Hyperinsulinism,0.9551918234409918,0.020793758356877228
Metabolic Diseases,Insulin Resistance,0.9539631784300194,0.02089805794895516
Metabolic Diseases,Hypertriglyceridemia,0.939837152887796,0.02213537901385431
Metabolic Diseases,Lipodystrophy,0.7409061793700004,0.04972168339614369
Hyperlipidemias,Endometrial Neoplasms,0.8983677324478692,0.0307268137921653
Hyperlipidemias,Dyslipidemias,0.91876993812094,0.04129689425585983
Hyperlipidemias,Glucose Intolerance,0.91744859534877,0.04482091343910683
Hyperlipidemias,Hyperlipoproteinemias,0.9430945696027806,0.03145624772406953
Hyperlipidemias,Endometrial Hyperplasia,0.8774952300938619,0.0454998789496532
Hyperlipidemias,Diabetes Mellitus,0.9586868332911996,0.034944327424327785
Hyperlipidemias,Lipid Metabolism Disorders,0.8447906521191403,0.04803946554323317
Hyperlipidemias,Hypercholesterolemia,0.9269762709339356,0.03173680774739317
Hyperlipidemias,Hyperinsulinism,0.9411961323037316,0.03893171436797088
Hyperlipidemias,Hypothalamic Diseases,0.8006084882678086,0.044242620868581425
Hyperlipidemias,Gout,0.8996488707833271,0.028495975132844794
Hyperlipidemias,Hyperglycemia,0.8791776794179094,0.030659073867511908
Hyperlipidemias,Hypertension,0.7864466029662471,0.04403871765083919
Hyperlipidemias,Obesity,0.9305713738113444,0.03484166431774387
Hyperlipidemias,Hyperlipoproteinemia Type IV,0.9169813610337624,0.03659999390966993
Hyperlipidemias,Bardet-Biedl Syndrome,0.8580619922879328,0.045305572520876795
Hyperlipidemias,Hypertriglyceridemia,0.9515056848465472,0.03229655217905054
Hyperlipidemias,"Hyperlipidemia, Familial Combined",0.9342057545407924,0.0343858849765453
Hyperlipidemias,Hypoalphalipoproteinemias,0.906766370377221,0.037979670173395944
Hyperlipidemias,Metabolic Syndrome X,0.9386120673328278,0.033841267987059026
Hyperlipidemias,Fatty Liver,0.9173480237161852,0.03655141149237319
Hyperlipidemias,Insulin Resistance,0.930639717211448,0.03483303818764111
Obesity,Endometrial Neoplasms,0.9439223751278628,0.02572967392227423
Obesity,Dyslipidemias,0.9451049760218054,0.03766791256358645
Obesity,Glucose Intolerance,0.9392919055854394,0.041606089082416906
Obesity,Hyperlipoproteinemias,0.923090327686424,0.03386604796376714
Obesity,Endometrial Hyperplasia,0.9289485798315658,0.03790353344444386
Obesity,Diabetes Mellitus,0.9631282143380686,0.03440276692033267
Obesity,Lipid Metabolism Disorders,0.8939676944395104,0.040180707010933736
